hour,stationName,line,direction,alightCount_mean,alightCount_sd,alightCount_count,boardCount_mean,boardCount_sd,boardCount_count,waitTime_mean,waitTime_sd,waitTime_count,trainCount_mean,trainCount_sd,trainCount_count
6,Admiralty NS10,nsl,BW,30.93333333333333,14.068539708292738,15,104.06666666666668,13.07924564593337,15,1.8771941063420878,1.1189074656939932,1561,215.79999999999998,82.63361474432959,15
6,Admiralty NS10,nsl,FW,23.46666666666667,11.153901730314995,15,132.53333333333333,13.281924702750146,15,1.9317907444667999,1.1325381182571024,1988,182.46666666666667,65.87744754647144,15
6,Aljunied EW9,ewl,BW,14,8.041558721209878,16,24.5625,5.784678037713076,16,1.8623409669211204,1.108895670446403,393,64.5,39.594612428123774,16
6,Aljunied EW9,ewl,FW,19.533333333333335,10.947058748270939,15,42.199999999999996,6.613838306373778,15,1.8693522906793054,1.1049983063444104,633,133.53333333333333,55.11529042012969,15
6,Ang Mo Kio NS16,nsl,BW,26.8,14.36861659510556,15,43.4,7.566844973774928,15,1.9325652841781893,1.1299214513036016,651,118.80000000000001,58.88875711276063,15
6,Ang Mo Kio NS16,nsl,FW,54.533333333333324,27.925581376904134,15,96.93333333333334,11.240657496444825,15,1.9374140302613478,1.1546919983181214,1454,411,182.1824046702331,15
6,Bartley CC12,ccl,BW,34.00000000000001,14.372592966177981,15,4.4,1.8439088914585775,15,1.9257575757575756,1.1596167279368446,66,202.06666666666666,99.22662853046964,15
6,Bartley CC12,ccl,FW,8.600000000000001,5.2481289182771755,15,9.466666666666665,2.799659843283686,15,2.100704225352112,1.1331557941169808,142,114.6,50.19077889128924,15
6,Bayfront CE1/DT16,dtl,BW,4.533333333333333,3.461351236287988,15,9.333333333333334,3.5186577527449834,15,1.915,1.1006816070054053,140,9.2,5.68456556952998,15
6,Bayfront CE1/DT16,dtl,FW,25.733333333333334,14.596803303006679,15,2.333333333333333,2.3502786055720133,15,1.9114285714285713,1.148854014319699,35,30.999999999999996,16.422980415085615,15
6,Beauty World DT5,dtl,BW,7.866666666666666,6.7174258108154445,15,2.8,1.8593393604027362,15,1.8261904761904761,1.1335374209902085,42,38.33333333333333,29.6688067713903,15
6,Beauty World DT5,dtl,FW,5.466666666666668,2.642149197330155,15,28,4.4400772194057305,15,1.890238095238095,1.1883382997007814,420,139.53333333333333,52.774272231114736,15
6,Bedok EW5,ewl,BW,21.5625,13.851443968048967,16,21.533333333333328,6.435023217481332,15,1.8430340557275549,1.1680953156906644,323,95.125,51.1779574947392,16
6,Bedok EW5,ewl,FW,14.5625,8.39816448199645,16,66.875,10.31422965292772,16,1.8824299065420564,1.1031503837511207,1070,86.18749999999999,33.91601145968278,16
6,Bedok North DT29,dtl,BW,2.4666666666666672,1.9952324127660872,15,18.5625,7.284401142166734,16,1.8612794612794616,1.1761491129218007,297,215.73333333333332,82.35764052218198,15
6,Bedok North DT29,dtl,FW,3.5,1.8708286933869704,14,13.466666666666667,5.221749387577564,15,2.0074257425742577,1.170956281789114,202,71.57142857142857,31.17374212060846,14
6,Bedok Reservoir DT30,dtl,BW,4.4,2.2614786566062732,15,21.933333333333337,4.772939595359698,15,1.8480243161094227,1.13056377017456,329,198.2,83.63030892821436,15
6,Bedok Reservoir DT30,dtl,FW,10.2,4.632185537858221,15,7.133333333333333,2.4746332099544626,15,1.9775700934579437,1.132313411778465,107,77,35.05709628591621,15
6,Bencoolen DT21,dtl,BW,4.733333333333333,2.939063666900606,15,0.3333333333333333,0.6172133998483675,15,1.36,1.5109599597606813,5,112.66666666666666,71.33388962844947,15
6,Bencoolen DT21,dtl,FW,0.5333333333333333,0.9154754164341269,15,2.6000000000000005,1.4540583599999393,15,1.8871794871794871,1.1434434345385012,39,50.53333333333333,26.41392129342476,15
6,Bendemeer DT23,dtl,BW,5.133333333333333,3.2921262488086995,15,0.39999999999999997,0.7367883976130072,15,1.7166666666666666,1.3658940905746195,6,131.73333333333332,72.24508551418829,15
6,Bendemeer DT23,dtl,FW,0.9285714285714286,0.9168747682531898,14,3.4,2.2928460168844436,15,2.0921568627450977,1.1779377126579995,51,59.42857142857144,29.528901841349338,14
6,Bishan NS17/CC15,ccl,BW,27.133333333333333,20.187926613507912,15,125.53333333333335,61.95951058861709,15,2.8885289431757784,0.8928611145104093,1883,75.26666666666668,46.846964632066566,15
6,Bishan NS17/CC15,ccl,FW,85.6,43.34051222586093,15,88.53333333333333,26.424735886412698,15,1.9724397590361447,0.6691677310539496,1328,206.00000000000003,93.80526942250405,15
6,Bishan NS17/CC15,nsl,BW,27.666666666666664,8.440266301373152,15,72.73333333333333,35.20646585636278,15,1.5119156736938575,1.1864700154111376,1091,85.66666666666666,25.505368249131585,15
6,Bishan NS17/CC15,nsl,FW,194.86666666666667,93.38313297276723,15,43.266666666666666,14.189868954728965,15,2.4241910631741157,1.0143645766206166,649,418.3333333333333,193.76814815158667,15
6,Boon Keng NE9,nel,BW,24.46666666666667,13.54815046242036,15,36.199999999999996,5.821143726598254,15,1.9121546961325977,1.1719978361987176,543,178.86666666666665,78.6537317856535,15
6,Boon Keng NE9,nel,FW,6.6,3.1577568892219303,15,22.53333333333333,3.979710446514321,15,1.9366863905325453,1.116194638533172,338,40.466666666666676,14.386832604188893,15
6,Boon Lay EW27,ewl,BW,10.399999999999999,4.516635916254486,15,126.79999999999998,13.872892375317507,15,1.8221871713985278,1.0965307305372747,1902,144.86666666666667,44.49376628355075,15
6,Boon Lay EW27,ewl,FW,78.375,46.02879533509431,16,30.1875,8.502695650988182,16,1.835196687370601,1.123533305153806,483,255.0625,142.92164228462158,16
6,Botanic Gardens CC19/DT9,dtl,BW,96.66666666666667,56.76727763002036,15,43.8,30.95203662812144,15,2.3786910197869084,0.41771313071128685,657,131.06666666666666,73.40247822467447,15
6,Botanic Gardens CC19/DT9,dtl,FW,44.400000000000006,23.6274658577077,15,95.13333333333333,80.95666095128277,15,3.2868255080588686,1.0940205708775124,1427,129.26666666666668,66.13348694298598,15
6,Botanic Gardens CC19/DT9,ccl,BW,110.06666666666666,73.53664457423996,15,23.53333333333333,12.905517461627834,15,1.5444759206798873,0.37595230614055725,353,166.33333333333334,103.92075735638099,15
6,Botanic Gardens CC19/DT9,ccl,FW,45.13333333333334,26.999647264009816,15,111.12500000000001,69.51438700010236,16,2.5280089988751415,0.7152118157534674,1778,182.6,95.93733073507636,15
6,Braddell NS18,nsl,BW,5.999999999999999,3.4641016151377544,15,21.799999999999997,6.752777206453652,15,1.945871559633027,1.1878886856371427,327,69.86666666666667,24.610876418673886,15
6,Braddell NS18,nsl,FW,21.933333333333334,10.964010388973728,15,23.0625,6.7376430102323885,16,1.900271002710026,1.1489716253777436,369,266.73333333333335,114.37311538910501,15
6,Bras Basah CC2,ccl,BW,0.8666666666666667,0.9904304018720251,15,0.8,0.7745966692414834,15,2.0666666666666664,1.3275632724748911,12,1.8,1.2071217242444348,15
6,Bras Basah CC2,ccl,FW,2.2666666666666666,2.1201976547572383,15,0.46666666666666673,0.8338093878327921,15,2.2142857142857144,1.2361614935336074,7,6.199999999999999,3.9677269491305895,15
6,Buangkok NE15,nel,BW,3.2,1.8593393604027368,15,69.66666666666666,14.033972386761379,15,1.881626794258373,1.1131172076898852,1045,194.73333333333332,55.13939046591267,15
6,Buangkok NE15,nel,FW,8.266666666666666,3.990464825532173,15,6.625000000000001,2.552776266472773,16,1.756603773584906,1.1612816292621766,106,43.13333333333333,18.239935254688763,15
6,Bugis DT14/EW12,dtl,BW,1.9999999999999996,1.6903085094570327,15,125.06666666666668,49.06768891274681,15,2.6840618336887037,0.5309078759143514,1876,18.2,7.252585745787498,15
6,Bugis DT14/EW12,dtl,FW,67.60000000000001,59.045744977940636,15,5.6000000000000005,3.418437404094784,15,2.4369047619047617,1.3429673817374677,84,101.6,77.77329692308095,15
6,Bugis DT14/EW12,ewl,BW,2.5625,1.672074559741082,16,55.73333333333333,46.048835360899595,15,0.7053827751196178,0.5731160519444212,836,10.4375,6.010754251062564,16
6,Bugis DT14/EW12,ewl,FW,130.33333333333334,56.04292572492558,15,4.466666666666667,1.7265434778633242,15,1.9268656716417913,1.1310469927745328,67,167.39999999999998,73.18938252428225,15
6,Bukit Batok NS2,nsl,BW,31.066666666666666,16.17964623781844,15,81.60000000000001,12.799553563643212,15,1.8558823529411765,1.131333863164099,1224,408,175.52533394682052,15
6,Bukit Batok NS2,nsl,FW,16.53333333333333,10.548301601047756,15,33.18750000000001,10.913103744276118,16,1.900564971751412,1.1363877149526171,531,100.46666666666665,51.54868249205469,15
6,Bukit Gombak NS3,nsl,BW,16.800000000000004,7.398841608174701,15,74.0625,21.268031565395674,16,1.9172995780590714,1.16317197907862,1185,384.1333333333333,149.45370361355893,15
6,Bukit Gombak NS3,nsl,FW,9.333333333333332,6.286796443643576,15,27.000000000000004,4.971346468944377,15,1.8148148148148153,1.1303980626213048,405,108.73333333333332,53.76199755359152,15
6,Bukit Panjang DT1/BP6,dtl,FW,17.714285714285715,15.51390726675001,14,127.6,35.028151943421584,15,1.9566353187042844,1.1662219196363444,1914,17.714285714285715,15.51390726675001,14
6,Buona Vista EW21/CC22,ccl,BW,8.533333333333335,4.853079532871986,15,169.00000000000003,95.13674369033242,15,2.6413017751479337,0.4904396591335117,2535,17.4,7.557399401532627,15
6,Buona Vista EW21/CC22,ccl,FW,147.86666666666667,106.90173502979714,15,64.06666666666666,33.77333408531197,15,0.7729448491155045,1.0472765106043138,961,198.06666666666663,139.41278208802734,15
6,Buona Vista EW21/CC22,ewl,BW,229.20000000000002,119.67348435281251,15,12.4375,9.172195302470758,16,1.1396984924623113,0.8177215880131615,199,355.8,183.56088908043566,15
6,Buona Vista EW21/CC22,ewl,FW,23.599999999999998,7.336795719424895,15,124.68749999999999,92.1865635545658,16,1.3802005012531329,0.6067440770414032,1995,122.13333333333333,39.44230264697078,15
6,Caldecott CC17/TE9,ccl,BW,9.4,6.208289389425814,15,16.266666666666666,9.019555474211625,15,1.657786885245901,1.3592166784904303,244,73.66666666666667,47.29794116127296,15
6,Caldecott CC17/TE9,ccl,FW,22.666666666666668,12.309500782883505,15,30.666666666666664,9.294135375652344,15,2.1204347826086964,0.9062935519319187,460,192.46666666666667,87.43803247906213,15
6,Caldecott CC17/TE9,tel,BW,3.4375000000000004,3.2035136959282693,16,18.999999999999996,10.099504938362074,16,1.5578947368421059,0.9690270249181462,304,16.0625,11.340010288061176,16
6,Caldecott CC17/TE9,tel,FW,36.92857142857142,12.00297582149646,14,6.866666666666667,3.9254966322140454,15,2.1456310679611654,1.0057459137112552,103,97.50000000000001,40.13199375905618,14
6,Cashew DT2,dtl,BW,8.4,6.727342926976658,15,0.8666666666666667,1.1872336794093277,15,2.1076923076923078,1.1622259809388322,13,26.199999999999996,21.637269434275396,15
6,Cashew DT2,dtl,FW,2.4000000000000004,2.0976176963403033,15,7.266666666666667,3.0110906108363245,15,1.885321100917431,1.1628370230758107,109,127.6,35.028151943421584,15
6,Changi Airport CG2,cgl,BW,16.733333333333334,11.080656676431792,15,11.266666666666666,2.814926202195988,15,1.74792899408284,0.9899548304628458,169,16.733333333333334,11.080656676431792,15
6,Chinatown DT19/NE4,dtl,BW,82.46666666666667,63.32102637317545,15,29.933333333333334,20.624072850733945,15,2.105122494432069,1.2431043893849156,449,94.59999999999998,69.42498521014295,15
6,Chinatown DT19/NE4,dtl,FW,4.6,2.9471535904520296,15,55,24.27815008250364,15,0.9353939393939397,0.9374532331181196,825,5.6,3.480558247506528,15
6,Chinatown DT19/NE4,nel,BW,38.93333333333333,23.40472072854005,15,75,59.14952803418356,16,1.8042499999999992,0.5747308359381345,1200,95.06666666666665,55.40173626297626,15
6,Chinatown DT19/NE4,nel,FW,54.4,23.868089875097134,15,9.4,4.067291130821243,15,1.8950354609929076,1.2179213111536011,141,72.73333333333333,28.654260881528014,15
6,Chinese Garden EW25,ewl,BW,2.2,1.4242792663559452,15,29.06666666666667,4.8324301290738765,15,1.903669724770642,1.1360084673073294,436,329.4,92.26963592800024,15
6,Chinese Garden EW25,ewl,FW,9.799999999999999,6.416496596385644,15,22.562499999999996,7.080195383368082,16,2.0318559556786706,1.1534533373378488,361,278.3333333333333,146.3716730336395,15
6,Choa Chu Kang NS4,nsl,BW,48.12499999999999,25.19490689272999,16,95.62499999999999,23.536850539809556,16,1.8675816993464034,1.143724039161162,1530,342.81249999999994,155.67025781011174,16
6,Choa Chu Kang NS4,nsl,FW,28.124999999999996,14.72356388016615,16,45.12500000000001,11.476788168589097,16,1.927146814404432,1.1365006530179484,722,118.5,57.42357239554735,16
6,Clarke Quay NE5,nel,BW,8.2,6.624629369686599,15,0.4,0.7367883976130072,15,2.166666666666667,1.030857248442609,6,102.86666666666667,60.61101581474476,15
6,Clarke Quay NE5,nel,FW,1.2,1.320173148816905,15,1.8749999999999998,1.454876856186346,16,1.913333333333334,1.2113638177073707,30,27.733333333333334,8.631062396671576,15
6,City Hall NS25/EW13,ewl,BW,4.866666666666667,3.270357487376281,15,0.875,0.9574271077563382,16,2.0214285714285714,0.8238545161230008,14,15.066666666666666,7.52582854163548,15
6,City Hall NS25/EW13,ewl,FW,7.5,5.715476066494082,16,9.1875,7.166763565236401,16,0.49251700680272104,0.4933931211205339,147,38.9375,21.61008637958982,16
6,City Hall NS25/EW13,nsl,BW,0.3125,0.6020797289396148,16,3.8,1.8973665961010275,15,2.2842105263157895,1.1756137414869434,57,3.6875,2.1203380233664,16
6,City Hall NS25/EW13,nsl,FW,27.4375,20.109595553698572,16,1,0.9999999999999998,15,1.0466666666666664,0.6916508890914206,15,73.06250000000001,49.28754913768792,16
6,Clementi MRT Station EW23,ewl,BW,82,44.78201169474828,15,61.4,9.455157322858248,15,1.8583061889250814,1.1053127423133926,921,419.2,209.7233551950896,15
6,Clementi MRT Station EW23,ewl,FW,38.06250000000001,25.85722013932151,16,51.49999999999999,10.046558282980964,16,1.826456310679612,1.1352537318837574,824,192.3125,126.48990407670223,16
6,Commonwealth EW20,ewl,BW,21.437500000000004,13.500462955024915,16,12.6,3.9605194464507156,15,1.8497354497354501,1.1707709924980767,189,131.125,78.09982927851593,16
6,Commonwealth EW20,ewl,FW,7.333333333333333,3.7922226175361047,15,23.26666666666667,5.812138365606271,15,1.9057306590257892,1.1241197561192284,349,106.2,40.26022496566202,15
6,Dakota CC8,ccl,BW,34.733333333333334,22.29819552810325,15,6.6000000000000005,2.472708174105006,15,1.7252525252525255,1.1061371869694194,99,61.53333333333334,37.190372538115426,15
6,Dakota CC8,ccl,FW,4.933333333333333,4.06143301006407,15,13.733333333333333,3.473710792030142,15,1.8854368932038843,1.1070865096732705,206,19.2,5.978533025990334,15
6,Dhoby Ghaut NS24/NE6/CC1,ccl,FW,1.6666666666666667,1.1126972805283737,15,6.199999999999999,3.9677269491305895,15,3.0612903225806454,0.6721206313285619,93,1.6666666666666667,1.1126972805283737,15
6,Dhoby Ghaut NS24/NE6/CC1,nel,BW,123.86666666666666,73.57490514208405,15,2.266666666666667,1.3345232785352152,15,1.9558823529411766,1.125245071345899,34,232.93333333333334,125.1213506199177,15
6,Dhoby Ghaut NS24/NE6/CC1,nel,FW,2.533333333333333,1.8073922282301278,15,14.733333333333333,3.594970031002974,15,1.0574660633484159,1.0201608184173612,221,26.666666666666664,11.004328152833233,15
6,Dhoby Ghaut NS24/NE6/CC1,nsl,BW,6.8,2.2103651928390216,15,23,23.415501580912473,15,1.7689855072463767,1.7643911138679917,345,7.333333333333333,2.225394561056747,15
6,Dhoby Ghaut NS24/NE6/CC1,nsl,FW,3.3333333333333335,1.9148542155126764,15,76.33333333333334,46.77860723918676,15,0.3449781659388645,0.47573427278164576,1145,4.933333333333333,2.404361117002266,15
6,Dover EW22,ewl,BW,14.75,9.664367542679656,16,7.812500000000001,3.081531004765867,16,1.9647999999999992,1.1957758987368836,125,373.6875,190.4071843007331,16
6,Dover EW22,ewl,FW,9,6.09449400220044,15,6.2666666666666675,1.9808608037440498,15,1.764893617021277,1.0666707775601407,94,207.86666666666667,125.43174960720198,15
6,Downtown DT17,dtl,BW,16.133333333333333,12.922110987797325,15,0.4666666666666667,0.5163977794943223,15,1.8857142857142857,0.9317162862670364,7,24.86666666666667,17.67106863397533,15
6,Downtown DT17,dtl,FW,1.6666666666666665,1.2909944487358054,15,1.2666666666666668,1.0327955589886444,15,1.831578947368421,1.1411751407011923,19,6.933333333333334,3.750555514409388,15
6,Esplanade CC3,ccl,BW,1.2,1.0823255385643322,15,0.26666666666666666,0.45773770821706344,15,1.625,0.741057802513857,4,2.733333333333333,2.016597794967223,15
6,Esplanade CC3,ccl,FW,2.9999999999999996,2.5071326821120343,15,0.06666666666666668,0.25819888974716115,15,2.4,0,1,4.066666666666667,2.8149262021959873,15
6,Eunos EW7,ewl,BW,9.1875,7.38664335134708,16,14.812499999999998,4.182802091102726,16,1.875949367088607,1.1002944740517575,237,95.6875,59.37869286761598,16
6,Eunos EW7,ewl,FW,9.437499999999998,4.802343178074635,16,29,3.999999999999999,16,1.817241379310345,1.0806586154387816,464,142.06250000000003,48.01314924059868,16
6,Expo CG1/DT35,dtl,BW,21.799999999999997,8.334095203268488,15,3.533333333333333,3.4198301266639093,15,1.8886792452830188,0.8184554819335698,53,21.799999999999997,8.334095203268488,15
6,Expo CG1/DT35,cgl,BW,0.5,0.7302967433402214,16,6.0625,2.5682354513037415,16,2.010309278350515,0.9332385966892475,97,9.9375,4.725374764679164,16
6,Expo CG1/DT35,cgl,FW,13.9375,10.816461220442356,16,3.3125,2.625991876098122,16,1.5981132075471698,1.2169461409670164,53,29.875,19.825488644671537,16
6,Farrer Park NE8,nel,BW,10.1875,5.153882032022076,16,19.4,6.150493592271392,15,1.7329896907216493,1.1218569872730457,291,178.68750000000003,81.09230851319997,16
6,Farrer Park NE8,nel,FW,6.750000000000001,4.155317877932648,16,8.733333333333334,2.7894358535288757,15,1.886259541984733,1.0683389953768725,131,38.9375,17.43738799247181,16
6,Farrer Road CC20,ccl,BW,7.333333333333334,4.466808810815721,15,7,3.8359204520278727,15,2.0057142857142845,1.1609701324115302,105,166.66666666666669,106.06309891937421,15
6,Farrer Road CC20,ccl,FW,17.133333333333336,10.888176199546965,15,5.7333333333333325,2.250925735484551,15,1.827906976744186,1.117313075593376,86,231.86666666666665,145.8364380621889,15
6,Fort Canning DT20,dtl,BW,3.333333333333333,3.373566715058764,15,1.3333333333333335,1.1751393027860062,15,1.9249999999999998,1.1990676202344623,20,96.6,71.79315526467089,15
6,Fort Canning DT20,dtl,FW,2.4,2.0632844828435215,15,1.6666666666666665,0.9759000729485334,15,1.5599999999999998,1.1398099256747447,25,56,24.611263391266316,15
6,Geylang Bahru DT24,dtl,BW,6.066666666666666,3.8259763770958175,15,8.266666666666667,3.2175116087406677,15,1.8814516129032257,1.193162562301835,124,129.53333333333333,75.24708505665723,15
6,Geylang Bahru DT24,dtl,FW,0.8000000000000002,1.0823255385643322,15,14.866666666666665,3.5830287799702685,15,1.890134529147982,1.162008001019355,223,57.99999999999999,33.59209090587501,15
6,Gul Circle EW30,ewl,BW,0.4666666666666668,0.9154754164341269,15,3.9999999999999996,2.0354009783964293,15,1.8483333333333332,1.1750934570358063,60,16.2,8.857603674648287,15
6,Gul Circle EW30,ewl,FW,21.133333333333333,14.56937427162425,15,0.13333333333333333,0.35186577527449836,15,1.6,0.14142135623730964,2,81.66666666666667,49.720169328907545,15
6,HarbourFront CC29/NE1,ccl,BW,19.466666666666665,8.373996030797333,15,26.375,23.83240091416166,16,2.6457345971563977,1.5076742106945877,422,19.466666666666665,8.373996030797333,15
